,park_code,park_name,family,scientific_name,common_names,conservation_status,protected,raptor
42378,GRCA,Grand Canyon National Park,Parulidae,Leiothlypis ruficapilla,Nashville Warbler,Least Concern,False,
42379,GRCA,Grand Canyon National Park,Parulidae,Mniotilta varia,Black And White Warbler,Least Concern,False,
42380,GRCA,Grand Canyon National Park,Parulidae,Myioborus pictus,"Painted Redstart, Painted Whitestart",Least Concern,False,
42381,GRCA,Grand Canyon National Park,Parulidae,Oreothlypis peregrina,Tennessee Warbler,Least Concern,False,
42382,GRCA,Grand Canyon National Park,Parulidae,Oreothlypis virginiae,Virginia's Warbler,Least Concern,False,
42383,GRCA,Grand Canyon National Park,Parulidae,Parkesia noveboracensis,Northern Waterthrush,Least Concern,False,
42384,GRCA,Grand Canyon National Park,Parulidae,Protonotaria citrea,Prothonotary Warbler,Least Concern,False,
42385,GRCA,Grand Canyon National Park,Parulidae,Seiurus aurocapilla,Ovenbird,Least Concern,False,
42386,GRCA,Grand Canyon National Park,Parulidae,Setophaga aestiva,American Yellow Warbler,Least Concern,False,
42387,GRCA,Grand Canyon National Park,Parulidae,Setophaga aestiva morcomi,Yellow Warbler,Least Concern,False,
42388,GRCA,Grand Canyon National Park,Parulidae,Setophaga americana,Northern Parula,Least Concern,False,
42389,GRCA,Grand Canyon National Park,Parulidae,Setophaga auduboni auduboni,Yellow Rumped Warbler,Least Concern,False,
42390,GRCA,Grand Canyon National Park,Parulidae,Setophaga caerulescens,Black Throated Blue Warbler,Least Concern,False,
42391,GRCA,Grand Canyon National Park,Parulidae,Setophaga castanea,Bay Breasted Warbler,Least Concern,False,
42392,GRCA,Grand Canyon National Park,Parulidae,Setophaga citrina,Hooded Warbler,Least Concern,False,
42394,GRCA,Grand Canyon National Park,Parulidae,Setophaga discolor,Prairie Warbler,Least Concern,False,
42395,GRCA,Grand Canyon National Park,Parulidae,Setophaga dominica,Yellow Throated Warbler,Least Concern,False,
42396,GRCA,Grand Canyon National Park,Parulidae,Setophaga graciae,GraceS Warbler,Least Concern,False,
42397,GRCA,Grand Canyon National Park,Parulidae,Setophaga magnolia,Magnolia Warbler,Least Concern,False,
42398,GRCA,Grand Canyon National Park,Parulidae,Setophaga nigrescens,Black Throated Gray Warbler,Least Concern,False,
42400,GRCA,Grand Canyon National Park,Parulidae,Setophaga occidentalis,Hermit Warbler,Least Concern,False,
42401,GRCA,Grand Canyon National Park,Parulidae,Setophaga palmarum,Palm Warbler,Least Concern,False,
42402,GRCA,Grand Canyon National Park,Parulidae,Setophaga pensylvanica,Chestnut Sided Warbler,Least Concern,False,
42403,GRCA,Grand Canyon National Park,Parulidae,Setophaga petechia,"Mangrove Warbler, Yellow Warbler",Least Concern,False,
42404,GRCA,Grand Canyon National Park,Parulidae,Setophaga ruticilla,American Redstart,Least Concern,False,
42405,GRCA,Grand Canyon National Park,Parulidae,Setophaga striata,Blackpoll Warbler,Least Concern,False,
42406,GRCA,Grand Canyon National Park,Parulidae,Setophaga townsendi,TownsendS Warbler,Least Concern,False,
42407,GRCA,Grand Canyon National Park,Parulidae,Setophaga virens,Black Throated Green Warbler,Least Concern,False,
42408,GRCA,Grand Canyon National Park,Parulidae,Vermivora chrysoptera,Golden Winged Warbler,Under Review,True,
42409,GRCA,Grand Canyon National Park,Passeridae,Passer domesticus,House Sparrow,Least Concern,False,
42410,GRCA,Grand Canyon National Park,Peucedramidae,Peucedramus taeniatus,Olive Warbler,Least Concern,False,
42411,GRCA,Grand Canyon National Park,Polioptilidae,Polioptila caerulea,Blue Gray Gnatcatcher,Least Concern,False,
42414,GRCA,Grand Canyon National Park,Polioptilidae,Polioptila melanura,Black Tailed Gnatcatcher,Least Concern,False,
42415,GRCA,Grand Canyon National Park,Ptilogonatidae,Phainopepla nitens,Phainopepla,Species of Concern,True,
42416,GRCA,Grand Canyon National Park,Regulidae,Regulus calendula,Ruby Crowned Kinglet,Least Concern,False,
42418,GRCA,Grand Canyon National Park,Regulidae,Regulus satrapa,Golden Crowned Kinglet,Least Concern,False,
42420,GRCA,Grand Canyon National Park,Remizidae,Auriparus flaviceps,Verdin,Least Concern,False,
42421,GRCA,Grand Canyon National Park,Sittidae,Sitta canadensis,Red Breasted Nuthatch,Least Concern,False,
42422,GRCA,Grand Canyon National Park,Sittidae,Sitta carolinensis,White Breasted Nuthatch,Least Concern,False,
42424,GRCA,Grand Canyon National Park,Sittidae,Sitta pygmaea,Pygmy Nuthatch,Least Concern,False,
42426,GRCA,Grand Canyon National Park,Sturnidae,Sturnus vulgaris,European Starling,Least Concern,False,
42427,GRCA,Grand Canyon National Park,Troglodytidae,Campylorhynchus brunneicapillus,Cactus Wren,Species of Concern,True,
42428,GRCA,Grand Canyon National Park,Troglodytidae,Catherpes mexicanus,Canyon Wren,Least Concern,False,
42429,GRCA,Grand Canyon National Park,Troglodytidae,Cistothorus palustris,Marsh Wren,Least Concern,False,
42430,GRCA,Grand Canyon National Park,Troglodytidae,Salpinctes obsoletus,Rock Wren,Least Concern,False,
42431,GRCA,Grand Canyon National Park,Troglodytidae,Thryomanes bewickii,Bewick's Wren,Least Concern,False,
42433,GRCA,Grand Canyon National Park,Troglodytidae,Troglodytes aedon,House Wren,Least Concern,False,
42435,GRCA,Grand Canyon National Park,Troglodytidae,Troglodytes hiemalis,Winter Wren,Least Concern,False,
42436,GRCA,Grand Canyon National Park,Troglodytidae,Troglodytes pacificus,Pacific Wren,Least Concern,False,
42437,GRCA,Grand Canyon National Park,Turdidae,Catharus guttatus,Hermit Thrush,Least Concern,False,
42438,GRCA,Grand Canyon National Park,Turdidae,Catharus ustulatus,Swainson's Thrush,Least Concern,False,
42439,GRCA,Grand Canyon National Park,Turdidae,Ixoreus naevius,Varied Thrush,Least Concern,False,
42440,GRCA,Grand Canyon National Park,Turdidae,Myadestes townsendi,Townsend's Solitaire,Least Concern,False,
42441,GRCA,Grand Canyon National Park,Turdidae,Sialia currucoides,Mountain Bluebird,Least Concern,False,
42442,GRCA,Grand Canyon National Park,Turdidae,Sialia mexicana,Western Bluebird,Species of Concern,True,
42444,GRCA,Grand Canyon National Park,Turdidae,Sialia sialis,Eastern Bluebird,Least Concern,False,
42445,GRCA,Grand Canyon National Park,Turdidae,Turdus migratorius,American Robin,Least Concern,False,
42447,GRCA,Grand Canyon National Park,Turdidae,Turdus rufopalliatus,Rufous Backed Robin,Least Concern,False,
42448,GRCA,Grand Canyon National Park,Tyrannidae,Contopus cooperi,Olive Sided Flycatcher,Species of Concern,True,
42449,GRCA,Grand Canyon National Park,Tyrannidae,Contopus pertinax,Greater Pewee,Least Concern,False,
42450,GRCA,Grand Canyon National Park,Tyrannidae,Contopus sordidulus,Western Wood Pewee,Least Concern,False,
42453,GRCA,Grand Canyon National Park,Tyrannidae,Empidonax difficilis,"Pacific Slope Flycatcher, Western Flycatcher",Least Concern,False,
42455,GRCA,Grand Canyon National Park,Tyrannidae,Empidonax hammondii,Hammond's Flycatcher,Least Concern,False,
42456,GRCA,Grand Canyon National Park,Tyrannidae,Empidonax oberholseri,Dusky Flycatcher,Least Concern,False,
42457,GRCA,Grand Canyon National Park,Tyrannidae,Empidonax occidentalis,Cordilleran Flycatcher,Least Concern,False,
42458,GRCA,Grand Canyon National Park,Tyrannidae,Empidonax traillii,Willow Flycatcher,Species of Concern,True,
42459,GRCA,Grand Canyon National Park,Tyrannidae,Empidonax traillii brewsteri,Little Willow Flycatcher,Species of Concern,True,
42460,GRCA,Grand Canyon National Park,Tyrannidae,Empidonax traillii extimus,Southwestern Willow Flycatcher,Endangered,True,
42461,GRCA,Grand Canyon National Park,Tyrannidae,Empidonax wrightii,Gray Flycatcher,Least Concern,False,
42462,GRCA,Grand Canyon National Park,Tyrannidae,Myiarchus cinerascens,Ash Throated Flycatcher,Least Concern,False,
42464,GRCA,Grand Canyon National Park,Tyrannidae,Myiarchus tuberculifer,Dusky Capped Flycatcher,Least Concern,False,
42465,GRCA,Grand Canyon National Park,Tyrannidae,Myiarchus tyrannulus,Brown Crested Flycatcher,Species of Concern,True,
42466,GRCA,Grand Canyon National Park,Tyrannidae,Pyrocephalus rubinus,Vermilion Flycatcher,Species of Concern,True,
42467,GRCA,Grand Canyon National Park,Tyrannidae,Sayornis nigricans,Say's Phoebe,Least Concern,False,
42468,GRCA,Grand Canyon National Park,Tyrannidae,Sayornis phoebe,Eastern Phoebe,Least Concern,False,
42471,GRCA,Grand Canyon National Park,Tyrannidae,Tyrannus forficatus,Scissor Tailed Flycatcher,Least Concern,False,
42472,GRCA,Grand Canyon National Park,Tyrannidae,Tyrannus tyrannus,Eastern Kingbird,Least Concern,False,
42473,GRCA,Grand Canyon National Park,Tyrannidae,Tyrannus verticalis,Western Kingbird,Least Concern,False,
42474,GRCA,Grand Canyon National Park,Tyrannidae,Tyrannus vociferans,Cassin's Kingbird,Least Concern,False,
42475,GRCA,Grand Canyon National Park,Vireonidae,Vireo bellii,Bell's Vireo,Least Concern,False,
42476,GRCA,Grand Canyon National Park,Vireonidae,Vireo cassinii,"Cassin's Vireo, Solitary Vireo",Least Concern,False,
42477,GRCA,Grand Canyon National Park,Vireonidae,Vireo gilvus,Warbling Vireo,Least Concern,False,
42480,GRCA,Grand Canyon National Park,Vireonidae,Vireo huttoni,Hutton's Vireo,Least Concern,False,
42481,GRCA,Grand Canyon National Park,Vireonidae,Vireo olivaceus,Red Eyed Vireo,Least Concern,False,
42483,GRCA,Grand Canyon National Park,Vireonidae,Vireo philadelphicus,Philadelphia Vireo,Least Concern,False,
42484,GRCA,Grand Canyon National Park,Vireonidae,Vireo plumbeus,Plumbeous Vireo,Least Concern,False,
42486,GRCA,Grand Canyon National Park,Vireonidae,Vireo vicinior,Gray Vireo,Species of Concern,True,
42487,GRCA,Grand Canyon National Park,Ardeidae,Ardea alba,Great Egret,Least Concern,False,
42488,GRCA,Grand Canyon National Park,Ardeidae,Ardea herodias,Great Blue Heron,Species of Concern,True,
42489,GRCA,Grand Canyon National Park,Ardeidae,Botaurus lentiginosus,American Bittern,Species of Concern,True,
42490,GRCA,Grand Canyon National Park,Ardeidae,Bubulcus ibis,Cattle Egret,Least Concern,False,
42491,GRCA,Grand Canyon National Park,Ardeidae,Butorides virescens,"Green Heron, Green Backed Heron",Least Concern,False,
42492,GRCA,Grand Canyon National Park,Ardeidae,Egretta thula,Snowy Egret,Least Concern,False,
42493,GRCA,Grand Canyon National Park,Ardeidae,Ixobrychus exilis,Least Bittern,Least Concern,False,
42494,GRCA,Grand Canyon National Park,Ardeidae,Nycticorax nycticorax,Black Crowned Night Heron,Species of Concern,True,
42495,GRCA,Grand Canyon National Park,Pelecanidae,Pelecanus erythrorhynchos,American White Pelican,Species of Concern,True,
42496,GRCA,Grand Canyon National Park,Pelecanidae,Pelecanus occidentalis,Brown Pelican,In Recovery,True,
42497,GRCA,Grand Canyon National Park,Threskiornithidae,Plegadis chihi,White Faced Ibis,Species of Concern,True,
42498,GRCA,Grand Canyon National Park,Picidae,Colaptes auratus,Northern Flicker,Least Concern,False,
42501,GRCA,Grand Canyon National Park,Picidae,Colaptes chrysoides,Gilded Flicker,Species of Concern,True,
42502,GRCA,Grand Canyon National Park,Picidae,Dryocopus pileatus,Pileated Woodpecker,Species of Concern,True,
42503,GRCA,Grand Canyon National Park,Picidae,Melanerpes formicivorus,Acorn Woodpecker,Least Concern,False,
42504,GRCA,Grand Canyon National Park,Picidae,Melanerpes lewis,Lewis's Woodpecker,Least Concern,False,
42505,GRCA,Grand Canyon National Park,Picidae,Melanerpes uropygialis,Gila Woodpecker,Species of Concern,True,
42506,GRCA,Grand Canyon National Park,Picidae,Picoides dorsalis,American Three Toed Woodpecker,Least Concern,False,
42507,GRCA,Grand Canyon National Park,Picidae,Picoides pubescens,Downy Woodpecker,Species of Concern,True,
42508,GRCA,Grand Canyon National Park,Picidae,Picoides scalaris,Ladder Backed Woodpecker,Least Concern,False,
42509,GRCA,Grand Canyon National Park,Picidae,Picoides villosus,Hairy Woodpecker,Least Concern,False,
42510,GRCA,Grand Canyon National Park,Picidae,Sphyrapicus nuchalis,Red Naped Sapsucker,Least Concern,False,
42511,GRCA,Grand Canyon National Park,Picidae,Sphyrapicus ruber,Red Breasted Sapsucker,Least Concern,False,
42512,GRCA,Grand Canyon National Park,Picidae,Sphyrapicus thyroideus,Williamson's Sapsucker,Species of Concern,True,
42514,GRCA,Grand Canyon National Park,Picidae,Sphyrapicus varius,Yellow Bellied Sapsucker,Species of Concern,True,
42515,GRCA,Grand Canyon National Park,Podicipedidae,Aechmophorus clarkii,Clark's Grebe,Least Concern,False,
42516,GRCA,Grand Canyon National Park,Podicipedidae,Aechmophorus occidentalis,Western Grebe,Species of Concern,True,
42517,GRCA,Grand Canyon National Park,Podicipedidae,Podiceps auritus,Horned Grebe,Least Concern,False,
42518,GRCA,Grand Canyon National Park,Podicipedidae,Podiceps grisegena,Red Necked Grebe,Least Concern,False,
42519,GRCA,Grand Canyon National Park,Podicipedidae,Podiceps nigricollis,Eared Grebe,Least Concern,False,
42520,GRCA,Grand Canyon National Park,Podicipedidae,Podilymbus podiceps,Pied Billed Grebe,Least Concern,False,
42521,GRCA,Grand Canyon National Park,Strigidae,Aegolius acadicus,Northern Saw Whet Owl,Least Concern,False,Owl
42522,GRCA,Grand Canyon National Park,Strigidae,Asio flammeus,Short Eared Owl,Species of Concern,True,Owl
42523,GRCA,Grand Canyon National Park,Strigidae,Asio otus,Long Eared Owl,Species of Concern,True,Owl
42524,GRCA,Grand Canyon National Park,Strigidae,Athene cunicularia,Burrowing Owl,Least Concern,False,Owl
42525,GRCA,Grand Canyon National Park,Strigidae,Bubo virginianus,Great Horned Owl,Least Concern,False,Owl
42528,GRCA,Grand Canyon National Park,Strigidae,Glaucidium gnoma,Northern Pygmy Owl,Least Concern,False,Owl
42529,GRCA,Grand Canyon National Park,Strigidae,Megascops kennicottii,Western Screech Owl,Least Concern,False,Owl
42530,GRCA,Grand Canyon National Park,Strigidae,Otus flammeolus,Flammulated Owl,Least Concern,False,Owl
42531,GRCA,Grand Canyon National Park,Strigidae,Strix occidentalis,Spotted Owl,Least Concern,False,Owl
42532,GRCA,Grand Canyon National Park,Strigidae,Strix occidentalis lucida,Mexican Spotted Owl,Threatened,True,Owl
42533,GRCA,Grand Canyon National Park,Tytonidae,Tyto alba,Barn Owl,Least Concern,False,Owl
42534,GRCA,Grand Canyon National Park,Fregatidae,Fregata magnificens,Magnificent Frigatebird,Least Concern,False,
42535,GRCA,Grand Canyon National Park,Phalacrocoracidae,Phalacrocorax auritus,Double Crested Cormorant,Species of Concern,True,
42536,GRCA,Grand Canyon National Park,Phalacrocoracidae,Phalacrocorax brasilianus,Neotropic Cormorant,Least Concern,False,
85436,PEFO,Petrified Forest National Park,Accipitridae,Accipiter cooperii,Cooper's Hawk,Species of Concern,True,Hawk
85437,PEFO,Petrified Forest National Park,Accipitridae,Accipiter gentilis,Northern Goshawk,Least Concern,False,Hawk
85438,PEFO,Petrified Forest National Park,Accipitridae,Accipiter striatus,Sharp Shinned Hawk,Species of Concern,True,Hawk
85439,PEFO,Petrified Forest National Park,Accipitridae,Aquila chrysaetos,Golden Eagle,Species of Concern,True,Eagle
85440,PEFO,Petrified Forest National Park,Accipitridae,Buteo albonotatus,Zone Tailed Hawk,Least Concern,False,Hawk
85441,PEFO,Petrified Forest National Park,Accipitridae,Buteo jamaicensis,Red Tailed Hawk,Least Concern,False,Hawk
85442,PEFO,Petrified Forest National Park,Accipitridae,Buteo lagopus,Rough Legged Buzzard,Species of Concern,True,Buzzard
85443,PEFO,Petrified Forest National Park,Accipitridae,Buteo regalis,Ferruginous Hawk,Least Concern,False,Hawk
85444,PEFO,Petrified Forest National Park,Accipitridae,Buteo swainsoni,Swainson's Hawk,Least Concern,False,Hawk
85445,PEFO,Petrified Forest National Park,Accipitridae,Circus cyaneus,Northern Harrier,Species of Concern,True,Harrier
85446,PEFO,Petrified Forest National Park,Accipitridae,Haliaeetus leucocephalus,Bald Eagle,In Recovery,True,Eagle
85447,PEFO,Petrified Forest National Park,Cathartidae,Cathartes aura,Turkey Vulture,Species of Concern,True,Vulture
85448,PEFO,Petrified Forest National Park,Pandionidae,Pandion haliaetus,Osprey,Species of Concern,True,Osprey
85449,PEFO,Petrified Forest National Park,Anatidae,Aix sponsa,Wood Duck,Least Concern,False,
85450,PEFO,Petrified Forest National Park,Anatidae,Anas acuta,Northern Pintail,Least Concern,False,
85451,PEFO,Petrified Forest National Park,Anatidae,Anas americana,American Wigeon,Least Concern,False,
85452,PEFO,Petrified Forest National Park,Anatidae,Anas clypeata,Northern Shoveler,Least Concern,False,
85453,PEFO,Petrified Forest National Park,Anatidae,Anas crecca,"Eurasian Teal, Green Winged Teal",Least Concern,False,
85454,PEFO,Petrified Forest National Park,Anatidae,Anas cyanoptera,Cinnamon Teal,Least Concern,False,
85455,PEFO,Petrified Forest National Park,Anatidae,Anas discors,Blue Winged Teal,Least Concern,False,
85456,PEFO,Petrified Forest National Park,Anatidae,Anas platyrhynchos,Mallard,Least Concern,False,
85457,PEFO,Petrified Forest National Park,Anatidae,Anas strepera,Gadwall,Least Concern,False,
85458,PEFO,Petrified Forest National Park,Anatidae,Aythya affinis,Lesser Scaup,Species of Concern,True,
85459,PEFO,Petrified Forest National Park,Anatidae,Aythya collaris,Ring Necked Duck,Least Concern,False,
85460,PEFO,Petrified Forest National Park,Anatidae,Branta canadensis,Canada Goose,Least Concern,False,
85461,PEFO,Petrified Forest National Park,Anatidae,Bucephala albeola,Bufflehead,Least Concern,False,
85462,PEFO,Petrified Forest National Park,Anatidae,Oxyura jamaicensis,Ruddy Duck,Least Concern,False,
85463,PEFO,Petrified Forest National Park,Apodidae,Aeronautes saxatalis,White Throated Swift,Least Concern,False,
85464,PEFO,Petrified Forest National Park,Apodidae,Chaetura vauxi,Vaux's Swift,Species of Concern,True,
85465,PEFO,Petrified Forest National Park,Trochilidae,Archilochus alexandri,Black Chinned Hummingbird,Least Concern,False,
85466,PEFO,Petrified Forest National Park,Trochilidae,Calypte anna,Anna's Hummingbird,Least Concern,False,
85467,PEFO,Petrified Forest National Park,Trochilidae,Selasphorus platycercus,Broad Tailed Hummingbird,Least Concern,False,
